176029.00 CONN 4 1 down
176355.00 CONN 4 12 up
176365.00 CONN 4 12 down
176748.00 CONN 4 8 up
176758.00 CONN 4 8 down
177134.00 CONN 4 18 up
177144.00 CONN 4 18 down
177292.00 CONN 12 1 up
177302.00 CONN 12 1 down
179778.00 CONN 4 1 up
179778.00 CONN 4 12 up
179788.00 CONN 4 1 down
179788.00 CONN 4 12 down
180114.00 CONN 16 1 up
180114.00 CONN 16 12 up
180124.00 CONN 16 1 down
180124.00 CONN 16 12 down
180164.00 CONN 1 12 up
180164.00 CONN 1 16 up
180174.00 CONN 1 12 down
180174.00 CONN 1 16 down
180203.00 CONN 12 16 up
180213.00 CONN 12 16 down
180298.00 CONN 8 1 up
180308.00 CONN 8 1 down
182064.00 CONN 18 12 up
182064.00 CONN 18 16 up
182074.00 CONN 18 12 down
182074.00 CONN 18 16 down
182556.00 CONN 0 12 up
182556.00 CONN 0 18 up
182556.00 CONN 0 16 up
182566.00 CONN 0 12 down
182566.00 CONN 0 18 down
182566.00 CONN 0 16 down
182712.00 CONN 18 0 up
182712.00 CONN 18 12 up
182712.00 CONN 18 16 up
182722.00 CONN 18 0 down
182722.00 CONN 18 12 down
182722.00 CONN 18 16 down
183356.00 CONN 18 0 up
183356.00 CONN 18 12 up
183356.00 CONN 18 16 up
183366.00 CONN 18 0 down
183366.00 CONN 18 12 down
183366.00 CONN 18 16 down
183514.00 CONN 18 0 up
183514.00 CONN 18 12 up
183514.00 CONN 18 16 up
183524.00 CONN 18 0 down
183524.00 CONN 18 12 down
183524.00 CONN 18 16 down
183689.00 CONN 18 6 up
183699.00 CONN 18 6 down
184328.00 CONN 5 13 up
184338.00 CONN 5 13 down
185087.00 CONN 5 13 up
185097.00 CONN 5 13 down
185288.00 CONN 5 13 up
185298.00 CONN 5 13 down
185549.00 CONN 0 12 up
185549.00 CONN 0 16 up
185559.00 CONN 0 12 down
185559.00 CONN 0 16 down
186119.00 CONN 0 1 up
186129.00 CONN 0 1 down
186834.00 CONN 0 12 up
186834.00 CONN 0 16 up
186844.00 CONN 0 12 down
186844.00 CONN 0 16 down
187144.00 CONN 1 6 up
187154.00 CONN 1 6 down
188181.00 CONN 7 11 up
188191.00 CONN 7 11 down
189606.00 CONN 0 12 up
189616.00 CONN 0 12 down
189899.00 CONN 0 12 up
189909.00 CONN 0 12 down
190572.00 CONN 10 0 up
190572.00 CONN 10 12 up
190582.00 CONN 10 0 down
190582.00 CONN 10 12 down
190651.00 CONN 0 12 up
190651.00 CONN 0 10 up
190661.00 CONN 0 12 down
190661.00 CONN 0 10 down
190803.00 CONN 4 0 up
190803.00 CONN 4 12 up
190803.00 CONN 4 10 up
190813.00 CONN 4 0 down
190813.00 CONN 4 12 down
190813.00 CONN 4 10 down
190990.00 CONN 5 13 up
191000.00 CONN 5 13 down
191001.00 CONN 17 0 up
191001.00 CONN 17 4 up
191001.00 CONN 17 12 up
191001.00 CONN 17 10 up
191011.00 CONN 17 0 down
191011.00 CONN 17 4 down
191011.00 CONN 17 12 down
191011.00 CONN 17 10 down
194534.00 CONN 5 13 up
194544.00 CONN 5 13 down
195669.00 CONN 5 13 up
195679.00 CONN 5 13 down
195996.00 CONN 15 0 up
195996.00 CONN 15 4 up
195996.00 CONN 15 12 up
195996.00 CONN 15 10 up
195996.00 CONN 15 17 up
196006.00 CONN 15 0 down
196006.00 CONN 15 4 down
196006.00 CONN 15 12 down
196006.00 CONN 15 10 down
196006.00 CONN 15 17 down
197038.00 CONN 15 0 up
197038.00 CONN 15 4 up
197038.00 CONN 15 12 up
197038.00 CONN 15 10 up
197038.00 CONN 15 17 up
197048.00 CONN 15 0 down
197048.00 CONN 15 4 down
197048.00 CONN 15 12 down
197048.00 CONN 15 10 down
197048.00 CONN 15 17 down
197088.00 CONN 5 13 up
197098.00 CONN 5 13 down
197214.00 CONN 5 13 up
197224.00 CONN 5 13 down
197569.00 CONN 5 13 up
197579.00 CONN 5 13 down
198190.00 CONN 15 6 up
198200.00 CONN 15 6 down
199513.00 CONN 3 0 up
199513.00 CONN 3 12 up
199513.00 CONN 3 10 up
199513.00 CONN 3 17 up
199523.00 CONN 3 0 down
199523.00 CONN 3 12 down
199523.00 CONN 3 10 down
199523.00 CONN 3 17 down
200627.00 CONN 17 0 up
200627.00 CONN 17 12 up
200627.00 CONN 17 10 up
200637.00 CONN 17 0 down
200637.00 CONN 17 12 down
200637.00 CONN 17 10 down
200890.00 CONN 17 0 up
200890.00 CONN 17 12 up
200890.00 CONN 17 10 up
200900.00 CONN 17 0 down
200900.00 CONN 17 12 down
200900.00 CONN 17 10 down
201459.00 CONN 0 12 up
201459.00 CONN 0 10 up
201459.00 CONN 0 17 up
201469.00 CONN 0 12 down
201469.00 CONN 0 10 down
201469.00 CONN 0 17 down
201531.00 CONN 8 6 up
201541.00 CONN 8 6 down
201661.00 CONN 18 4 up
201671.00 CONN 18 4 down
202196.00 CONN 5 13 up
202206.00 CONN 5 13 down
202404.00 CONN 17 12 up
202404.00 CONN 17 10 up
202414.00 CONN 17 12 down
202414.00 CONN 17 10 down
202449.00 CONN 5 13 up
202459.00 CONN 5 13 down
202833.00 CONN 5 12 up
202833.00 CONN 5 10 up
202833.00 CONN 5 17 up
202843.00 CONN 5 12 down
202843.00 CONN 5 10 down
202843.00 CONN 5 17 down
203029.00 CONN 3 12 up
203029.00 CONN 3 10 up
203039.00 CONN 3 12 down
203039.00 CONN 3 10 down
203407.00 CONN 3 12 up
203407.00 CONN 3 10 up
203417.00 CONN 3 12 down
203417.00 CONN 3 10 down
204048.00 CONN 3 12 up
204048.00 CONN 3 10 up
204058.00 CONN 3 12 down
204058.00 CONN 3 10 down
205580.00 CONN 6 3 up
205580.00 CONN 6 12 up
205580.00 CONN 6 10 up
205590.00 CONN 6 3 down
205590.00 CONN 6 12 down
205590.00 CONN 6 10 down
206160.00 CONN 3 12 up
206160.00 CONN 3 10 up
206170.00 CONN 3 12 down
206170.00 CONN 3 10 down
206443.00 CONN 3 12 up
206443.00 CONN 3 10 up
206453.00 CONN 3 12 down
206453.00 CONN 3 10 down
210068.00 CONN 12 6 up
210069.00 CONN 6 12 up
210078.00 CONN 12 6 down
210079.00 CONN 6 12 down
210110.00 CONN 12 6 up
210120.00 CONN 12 6 down
210263.00 CONN 12 6 up
210273.00 CONN 12 6 down
261436.00 CONN 5 10 up
261446.00 CONN 5 10 down
261610.00 CONN 5 10 up
261620.00 CONN 5 10 down
262998.00 CONN 8 5 up
262998.00 CONN 8 10 up
263008.00 CONN 8 5 down
263008.00 CONN 8 10 down
263011.00 CONN 16 8 up
263011.00 CONN 16 5 up
263011.00 CONN 16 10 up
263021.00 CONN 16 8 down
263021.00 CONN 16 5 down
263021.00 CONN 16 10 down
263438.00 CONN 6 1 up
263448.00 CONN 6 1 down
264449.00 CONN 5 13 up
264459.00 CONN 5 13 down
266700.00 CONN 1 10 up
266700.00 CONN 1 16 up
266710.00 CONN 1 10 down
266710.00 CONN 1 16 down
267202.00 CONN 12 1 up
267202.00 CONN 12 10 up
267202.00 CONN 12 16 up
267212.00 CONN 12 1 down
267212.00 CONN 12 10 down
267212.00 CONN 12 16 down
267415.00 CONN 6 1 up
267415.00 CONN 6 12 up
267415.00 CONN 6 10 up
267415.00 CONN 6 16 up
267425.00 CONN 6 1 down
267425.00 CONN 6 12 down
267425.00 CONN 6 10 down
267425.00 CONN 6 16 down
268137.00 CONN 5 13 up
268147.00 CONN 5 13 down
268915.00 CONN 1 12 up
268915.00 CONN 1 10 up
268915.00 CONN 1 16 up
268925.00 CONN 1 12 down
268925.00 CONN 1 10 down
268925.00 CONN 1 16 down
269047.00 CONN 1 12 up
269047.00 CONN 1 10 up
269047.00 CONN 1 16 up
269057.00 CONN 1 12 down
269057.00 CONN 1 10 down
269057.00 CONN 1 16 down
269221.00 CONN 1 12 up
269221.00 CONN 1 10 up
269221.00 CONN 1 16 up
269231.00 CONN 1 12 down
269231.00 CONN 1 10 down
269231.00 CONN 1 16 down
269339.00 CONN 1 12 up
269339.00 CONN 1 10 up
269339.00 CONN 1 16 up
269349.00 CONN 1 12 down
269349.00 CONN 1 10 down
269349.00 CONN 1 16 down
269768.00 CONN 1 12 up
269768.00 CONN 1 10 up
269768.00 CONN 1 16 up
269778.00 CONN 1 12 down
269778.00 CONN 1 10 down
269778.00 CONN 1 16 down
269906.00 CONN 1 12 up
269906.00 CONN 1 10 up
269906.00 CONN 1 16 up
269916.00 CONN 1 12 down
269916.00 CONN 1 10 down
269916.00 CONN 1 16 down
269951.00 CONN 1 12 up
269951.00 CONN 1 10 up
269951.00 CONN 1 16 up
269961.00 CONN 1 12 down
269961.00 CONN 1 10 down
269961.00 CONN 1 16 down
269983.00 CONN 5 13 up
269993.00 CONN 5 13 down
270139.00 CONN 5 13 up
270149.00 CONN 5 13 down
270553.00 CONN 1 12 up
270553.00 CONN 1 10 up
270553.00 CONN 1 16 up
270563.00 CONN 1 12 down
270563.00 CONN 1 10 down
270563.00 CONN 1 16 down
271120.00 CONN 1 12 up
271120.00 CONN 1 10 up
271120.00 CONN 1 16 up
271130.00 CONN 1 12 down
271130.00 CONN 1 10 down
271130.00 CONN 1 16 down
271850.00 CONN 5 13 up
271860.00 CONN 5 13 down
271984.00 CONN 12 1 up
271984.00 CONN 12 10 up
271984.00 CONN 12 16 up
271994.00 CONN 12 1 down
271994.00 CONN 12 10 down
271994.00 CONN 12 16 down
272210.00 CONN 12 1 up
272210.00 CONN 12 10 up
272210.00 CONN 12 16 up
272217.00 CONN 1 12 up
272217.00 CONN 1 10 up
272217.00 CONN 1 16 up
272220.00 CONN 12 1 down
272220.00 CONN 12 10 down
272220.00 CONN 12 16 down
272227.00 CONN 1 12 down
272227.00 CONN 1 10 down
272227.00 CONN 1 16 down
272278.00 CONN 17 1 up
272278.00 CONN 17 12 up
272278.00 CONN 17 10 up
272278.00 CONN 17 16 up
272288.00 CONN 17 1 down
272288.00 CONN 17 12 down
272288.00 CONN 17 10 down
272288.00 CONN 17 16 down
272289.00 CONN 1 12 up
272289.00 CONN 1 10 up
272289.00 CONN 1 17 up
272289.00 CONN 1 16 up
272299.00 CONN 1 12 down
272299.00 CONN 1 10 down
272299.00 CONN 1 17 down
272299.00 CONN 1 16 down
272659.00 CONN 1 10 up
272659.00 CONN 1 17 up
272659.00 CONN 1 16 up
272669.00 CONN 1 10 down
272669.00 CONN 1 17 down
272669.00 CONN 1 16 down
274367.00 CONN 15 10 up
274367.00 CONN 15 16 up
274377.00 CONN 15 10 down
274377.00 CONN 15 16 down
274581.00 CONN 1 10 up
274581.00 CONN 1 15 up
274581.00 CONN 1 16 up
274591.00 CONN 1 10 down
274591.00 CONN 1 15 down
274591.00 CONN 1 16 down
275279.00 CONN 5 16 up
275289.00 CONN 5 16 down
275579.00 CONN 8 5 up
275579.00 CONN 8 16 up
275589.00 CONN 8 5 down
275589.00 CONN 8 16 down
275652.00 CONN 5 13 up
275662.00 CONN 5 13 down
276124.00 CONN 15 8 up
276124.00 CONN 15 16 up
276134.00 CONN 15 8 down
276134.00 CONN 15 16 down
276411.00 CONN 15 8 up
276411.00 CONN 15 16 up
276421.00 CONN 15 8 down
276421.00 CONN 15 16 down
276637.00 CONN 8 15 up
276637.00 CONN 8 16 up
276647.00 CONN 8 15 down
276647.00 CONN 8 16 down
276984.00 CONN 15 8 up
276984.00 CONN 15 16 up
276994.00 CONN 15 8 down
276994.00 CONN 15 16 down
277262.00 CONN 1 15 up
277262.00 CONN 1 16 up
277272.00 CONN 1 15 down
277272.00 CONN 1 16 down
277315.00 CONN 1 15 up
277315.00 CONN 1 16 up
277325.00 CONN 1 15 down
277325.00 CONN 1 16 down
277536.00 CONN 4 15 up
277536.00 CONN 4 16 up
277546.00 CONN 4 15 down
277546.00 CONN 4 16 down
277693.00 CONN 0 4 up
277693.00 CONN 0 15 up
277693.00 CONN 0 16 up
277703.00 CONN 0 4 down
277703.00 CONN 0 15 down
277703.00 CONN 0 16 down
277998.00 CONN 15 0 up
277998.00 CONN 15 4 up
277998.00 CONN 15 16 up
278008.00 CONN 15 0 down
278008.00 CONN 15 4 down
278008.00 CONN 15 16 down
279300.00 CONN 15 0 up
279300.00 CONN 15 4 up
279300.00 CONN 15 16 up
279310.00 CONN 15 0 down
279310.00 CONN 15 4 down
279310.00 CONN 15 16 down
280362.00 CONN 5 13 up
280372.00 CONN 5 13 down
280663.00 CONN 18 10 up
280673.00 CONN 18 10 down
280703.00 CONN 18 8 up
280713.00 CONN 18 8 down
280803.00 CONN 0 4 up
280803.00 CONN 0 15 up
280803.00 CONN 0 16 up
280813.00 CONN 0 4 down
280813.00 CONN 0 15 down
280813.00 CONN 0 16 down
281594.00 CONN 5 13 up
281604.00 CONN 5 13 down
282409.00 CONN 5 0 up
282409.00 CONN 5 4 up
282409.00 CONN 5 16 up
282419.00 CONN 5 0 down
282419.00 CONN 5 4 down
282419.00 CONN 5 16 down
282989.00 CONN 0 4 up
282989.00 CONN 0 5 up
282989.00 CONN 0 16 up
282999.00 CONN 0 4 down
282999.00 CONN 0 5 down
282999.00 CONN 0 16 down
283215.00 CONN 0 4 up
283215.00 CONN 0 5 up
283215.00 CONN 0 16 up
283225.00 CONN 0 4 down
283225.00 CONN 0 5 down
283225.00 CONN 0 16 down
284593.00 CONN 3 16 up
284603.00 CONN 3 16 down
287271.00 CONN 0 16 up
287281.00 CONN 0 16 down
288927.00 CONN 0 16 up
288937.00 CONN 0 16 down
289139.00 CONN 0 16 up
289149.00 CONN 0 16 down
289237.00 CONN 0 16 up
289247.00 CONN 0 16 down
290296.00 CONN 0 16 up
290306.00 CONN 0 16 down
296890.00 CONN 1 13 up
296900.00 CONN 1 13 down
297029.00 CONN 1 16 up
297039.00 CONN 1 16 down
307022.00 CONN 12 18 up
307032.00 CONN 12 18 down
308991.00 CONN 14 12 up
308991.00 CONN 14 18 up
309001.00 CONN 14 12 down
309001.00 CONN 14 18 down
352534.00 CONN 6 12 up
352544.00 CONN 6 12 down
352569.00 CONN 6 12 up
352579.00 CONN 6 12 down
352601.00 CONN 6 12 up
352611.00 CONN 6 12 down
352678.00 CONN 12 6 up
352688.00 CONN 12 6 down
352692.00 CONN 6 12 up
352702.00 CONN 6 12 down
352717.00 CONN 12 6 up
352727.00 CONN 12 6 down
352773.00 CONN 6 12 up
352783.00 CONN 6 12 down
373686.00 CONN 10 13 up
373696.00 CONN 10 13 down
438776.00 CONN 8 6 up
438786.00 CONN 8 6 down
438915.00 CONN 8 6 up
438925.00 CONN 8 6 down
438950.00 CONN 8 6 up
438960.00 CONN 8 6 down
439602.00 CONN 6 8 up
439612.00 CONN 6 8 down
439672.00 CONN 6 8 up
439682.00 CONN 6 8 down
441698.00 CONN 6 8 up
441708.00 CONN 6 8 down
441790.00 CONN 8 6 up
441800.00 CONN 8 6 down
441946.00 CONN 8 6 up
441956.00 CONN 8 6 down
442085.00 CONN 8 6 up
442095.00 CONN 8 6 down
442120.00 CONN 6 8 up
442130.00 CONN 6 8 down
442160.00 CONN 6 8 up
442170.00 CONN 6 8 down
442200.00 CONN 6 8 up
442210.00 CONN 6 8 down
442365.00 CONN 8 6 up
442375.00 CONN 8 6 down
442400.00 CONN 8 6 up
442410.00 CONN 8 6 down
442438.00 CONN 6 8 up
442448.00 CONN 6 8 down
442473.00 CONN 6 8 up
442483.00 CONN 6 8 down
442508.00 CONN 6 8 up
442518.00 CONN 6 8 down
442578.00 CONN 6 8 up
442588.00 CONN 6 8 down
442807.00 CONN 8 6 up
442817.00 CONN 8 6 down
442846.00 CONN 8 6 up
442856.00 CONN 8 6 down
443003.00 CONN 8 6 up
443013.00 CONN 8 6 down
443078.00 CONN 8 6 up
443088.00 CONN 8 6 down
443182.00 CONN 8 6 up
443192.00 CONN 8 6 down
443209.00 CONN 6 8 up
443219.00 CONN 6 8 down
443244.00 CONN 6 8 up
443254.00 CONN 6 8 down
443255.00 CONN 8 6 up
443265.00 CONN 8 6 down
443279.00 CONN 6 8 up
443289.00 CONN 6 8 down
443290.00 CONN 8 6 up
443300.00 CONN 8 6 down
443325.00 CONN 8 6 up
443335.00 CONN 8 6 down
443360.00 CONN 8 6 up
443370.00 CONN 8 6 down
443379.00 CONN 6 8 up
443389.00 CONN 6 8 down
443395.00 CONN 8 6 up
443405.00 CONN 8 6 down
443430.00 CONN 8 6 up
443440.00 CONN 8 6 down
443447.00 CONN 6 8 up
443457.00 CONN 6 8 down
443465.00 CONN 8 6 up
443475.00 CONN 8 6 down
443482.00 CONN 6 8 up
443492.00 CONN 6 8 down
443499.00 CONN 8 6 up
443509.00 CONN 8 6 down
443514.00 CONN 6 8 up
443524.00 CONN 6 8 down
443534.00 CONN 8 6 up
443544.00 CONN 8 6 down
443589.00 CONN 6 8 up
443599.00 CONN 6 8 down
443603.00 CONN 8 6 up
443613.00 CONN 8 6 down
443628.00 CONN 6 8 up
443638.00 CONN 6 8 down
443661.00 CONN 6 8 up
443671.00 CONN 6 8 down
443683.00 CONN 8 6 up
443693.00 CONN 8 6 down
443696.00 CONN 6 8 up
443706.00 CONN 6 8 down
443755.00 CONN 8 6 up
443765.00 CONN 8 6 down
443910.00 CONN 6 8 up
443920.00 CONN 6 8 down
444327.00 CONN 6 8 up
444337.00 CONN 6 8 down
444510.00 CONN 6 8 up
444520.00 CONN 6 8 down
444675.00 CONN 8 6 up
444685.00 CONN 8 6 down
444711.00 CONN 6 8 up
444721.00 CONN 6 8 down
444991.00 CONN 8 6 up
445000.00 CONN 6 8 up
445001.00 CONN 8 6 down
445010.00 CONN 6 8 down
445031.00 CONN 8 6 up
445032.00 CONN 6 8 up
445041.00 CONN 8 6 down
445042.00 CONN 6 8 down
445063.00 CONN 8 6 up
445073.00 CONN 8 6 down
445104.00 CONN 6 8 up
445114.00 CONN 6 8 down
445138.00 CONN 6 8 up
445148.00 CONN 6 8 down
445221.00 CONN 8 6 up
445231.00 CONN 8 6 down
445291.00 CONN 8 6 up
445301.00 CONN 8 6 down
445489.00 CONN 6 8 up
445499.00 CONN 6 8 down
445558.00 CONN 6 8 up
445568.00 CONN 6 8 down
445682.00 CONN 8 6 up
