0.00 CONN 15 12 up
10.00 CONN 15 12 down
137.00 CONN 15 12 up
147.00 CONN 15 12 down
149.00 CONN 12 15 up
159.00 CONN 12 15 down
207.00 CONN 15 12 up
217.00 CONN 15 12 down
243.00 CONN 6 1 up
248.00 CONN 1 6 up
253.00 CONN 6 1 down
258.00 CONN 1 6 down
723.00 CONN 12 15 up
728.00 CONN 15 12 up
733.00 CONN 12 15 down
738.00 CONN 15 12 down
5898.00 CONN 9 5 up
5908.00 CONN 9 5 down
5941.00 CONN 9 5 up
5951.00 CONN 9 5 down
11415.00 CONN 13 1 up
11425.00 CONN 13 1 down
12891.00 CONN 0 11 up
12901.00 CONN 0 11 down
13070.00 CONN 16 3 up
13080.00 CONN 16 3 down
13216.00 CONN 1 13 up
13226.00 CONN 1 13 down
13633.00 CONN 0 11 up
13643.00 CONN 0 11 down
13931.00 CONN 17 1 up
13941.00 CONN 17 1 down
14044.00 CONN 17 12 up
14054.00 CONN 17 12 down
14114.00 CONN 17 12 up
14124.00 CONN 17 12 down
14184.00 CONN 17 1 up
14194.00 CONN 17 1 down
14870.00 CONN 15 17 up
14880.00 CONN 15 17 down
14911.00 CONN 15 17 up
14921.00 CONN 15 17 down
15031.00 CONN 15 1 up
15041.00 CONN 15 1 down
15110.00 CONN 15 12 up
15120.00 CONN 15 12 down
15150.00 CONN 15 12 up
15160.00 CONN 15 12 down
17744.00 CONN 16 1 up
17754.00 CONN 16 1 down
17811.00 CONN 12 15 up
17821.00 CONN 12 15 down
18193.00 CONN 15 12 up
18203.00 CONN 15 12 down
18263.00 CONN 15 12 up
18273.00 CONN 15 12 down
18300.00 CONN 12 15 up
18310.00 CONN 12 15 down
18312.00 CONN 16 17 up
18322.00 CONN 16 17 down
18333.00 CONN 15 12 up
18343.00 CONN 15 12 down
19271.00 CONN 16 2 up
19281.00 CONN 16 2 down
19359.00 CONN 10 13 up
19369.00 CONN 10 13 down
19524.00 CONN 10 13 up
19534.00 CONN 10 13 down
26176.00 CONN 10 13 up
26186.00 CONN 10 13 down
26621.00 CONN 12 15 up
26631.00 CONN 12 15 down
29572.00 CONN 15 12 up
29582.00 CONN 15 12 down
29711.00 CONN 15 12 up
29721.00 CONN 15 12 down
29733.00 CONN 12 15 up
29743.00 CONN 12 15 down
30263.00 CONN 17 18 up
30273.00 CONN 17 18 down
32062.00 CONN 10 13 up
32072.00 CONN 10 13 down
32689.00 CONN 2 16 up
32699.00 CONN 2 16 down
33275.00 CONN 17 1 up
33285.00 CONN 17 1 down
33820.00 CONN 17 11 up
33830.00 CONN 17 11 down
33839.00 CONN 11 17 up
33849.00 CONN 11 17 down
33930.00 CONN 11 17 up
33940.00 CONN 11 17 down
34022.00 CONN 17 11 up
34032.00 CONN 17 11 down
34038.00 CONN 11 17 up
34048.00 CONN 11 17 down
34161.00 CONN 11 17 up
34171.00 CONN 11 17 down
34198.00 CONN 17 11 up
34208.00 CONN 17 11 down
34285.00 CONN 11 17 up
34295.00 CONN 11 17 down
34469.00 CONN 11 17 up
34479.00 CONN 11 17 down
34605.00 CONN 11 17 up
34615.00 CONN 11 17 down
34758.00 CONN 11 17 up
34768.00 CONN 11 17 down
34848.00 CONN 11 17 up
34858.00 CONN 11 17 down
34965.00 CONN 17 11 up
34975.00 CONN 17 11 down
34997.00 CONN 11 17 up
35007.00 CONN 11 17 down
35081.00 CONN 11 17 up
35091.00 CONN 11 17 down
35140.00 CONN 17 11 up
35150.00 CONN 17 11 down
35171.00 CONN 11 17 up
35181.00 CONN 11 17 down
35284.00 CONN 11 17 up
35294.00 CONN 11 17 down
35310.00 CONN 17 11 up
35320.00 CONN 17 11 down
35361.00 CONN 17 11 up
35371.00 CONN 17 11 down
35373.00 CONN 11 17 up
35383.00 CONN 11 17 down
35414.00 CONN 17 11 up
35424.00 CONN 17 11 down
35476.00 CONN 2 3 up
35486.00 CONN 2 3 down
35536.00 CONN 18 5 up
35546.00 CONN 18 5 down
35550.00 CONN 11 17 up
35560.00 CONN 11 17 down
35583.00 CONN 15 12 up
35593.00 CONN 15 12 down
35597.00 CONN 11 17 up
35607.00 CONN 11 17 down
35780.00 CONN 11 17 up
35790.00 CONN 11 17 down
35867.00 CONN 11 17 up
35877.00 CONN 11 17 down
35931.00 CONN 11 17 up
35941.00 CONN 11 17 down
35956.00 CONN 17 11 up
35966.00 CONN 17 11 down
36018.00 CONN 11 17 up
36028.00 CONN 11 17 down
36190.00 CONN 17 11 up
36199.00 CONN 11 17 up
36200.00 CONN 17 11 down
36209.00 CONN 11 17 down
36255.00 CONN 11 17 up
36265.00 CONN 11 17 down
36388.00 CONN 11 17 up
36398.00 CONN 11 17 down
36541.00 CONN 11 17 up
36551.00 CONN 11 17 down
36677.00 CONN 2 16 up
36687.00 CONN 2 16 down
36687.00 CONN 11 17 up
36697.00 CONN 11 17 down
36737.00 CONN 17 11 up
36747.00 CONN 17 11 down
36774.00 CONN 11 17 up
36784.00 CONN 11 17 down
36915.00 CONN 17 11 up
36925.00 CONN 17 11 down
37021.00 CONN 17 11 up
37031.00 CONN 17 11 down
37093.00 CONN 17 11 up
37103.00 CONN 17 11 down
37117.00 CONN 15 12 up
37127.00 CONN 15 12 down
37152.00 CONN 11 17 up
37162.00 CONN 11 17 down
37178.00 CONN 17 11 up
37188.00 CONN 17 11 down
37395.00 CONN 2 3 up
37405.00 CONN 2 3 down
37423.00 CONN 11 17 up
37429.00 CONN 2 3 up
37433.00 CONN 11 17 down
37439.00 CONN 2 3 down
37473.00 CONN 17 11 up
37483.00 CONN 17 11 down
37651.00 CONN 11 17 up
37661.00 CONN 11 17 down
37810.00 CONN 17 11 up
37820.00 CONN 17 11 down
37843.00 CONN 11 17 up
37853.00 CONN 11 17 down
37915.00 CONN 17 11 up
37925.00 CONN 17 11 down
37931.00 CONN 11 17 up
37941.00 CONN 11 17 down
38066.00 CONN 11 17 up
38076.00 CONN 11 17 down
38085.00 CONN 17 12 up
38095.00 CONN 17 12 down
38267.00 CONN 17 12 up
38277.00 CONN 17 12 down
38354.00 CONN 11 15 up
38364.00 CONN 11 15 down
39005.00 CONN 8 12 up
39015.00 CONN 8 12 down
40049.00 CONN 9 1 up
40059.00 CONN 9 6 down
41590.00 CONN 10 1 up
41600.00 CONN 10 6 down
41630.00 CONN 10 15 up
41640.00 CONN 10 12 down
43033.00 CONN 15 15 up
43043.00 CONN 15 12 down
44729.00 CONN 8 5 up
44739.00 CONN 8 5 down
44810.00 CONN 8 5 up
44820.00 CONN 8 5 down
44844.00 CONN 8 1 up
44854.00 CONN 8 1 down
44879.00 CONN 8 11 up
44889.00 CONN 8 11 down
44914.00 CONN 8 3 up
44924.00 CONN 8 3 down
50138.00 CONN 10 13 up
50148.00 CONN 10 13 down
50172.00 CONN 10 11 up
50182.00 CONN 10 11 down
81302.00 CONN 15 1 up
81312.00 CONN 15 1 down
81513.00 CONN 12 12 up
81523.00 CONN 12 12 down
85202.00 CONN 12 12 up
85212.00 CONN 12 12 down
85244.00 CONN 12 1 up
85254.00 CONN 12 1 down
85352.00 CONN 15 17 up
85362.00 CONN 15 17 down
85395.00 CONN 12 17 up
85405.00 CONN 12 17 down
85527.00 CONN 15 1 up
85537.00 CONN 15 1 down
85642.00 CONN 15 12 up
85646.00 CONN 12 12 up
85652.00 CONN 15 12 down
85656.00 CONN 12 12 down
88180.00 CONN 5 1 up
88190.00 CONN 5 1 down
93919.00 CONN 5 15 up
93929.00 CONN 5 15 down
95279.00 CONN 18 12 up
95289.00 CONN 18 12 down
95857.00 CONN 18 12 up
95867.00 CONN 18 12 down
97438.00 CONN 3 15 up
97448.00 CONN 3 15 down
103962.00 CONN 6 17 up
103972.00 CONN 6 17 down
107293.00 CONN 13 12 up
107303.00 CONN 13 12 down
110207.00 CONN 0 2 up
110217.00 CONN 0 2 down
112772.00 CONN 15 13 up
112782.00 CONN 15 13 down
113274.00 CONN 18 13 up
113284.00 CONN 18 13 down
113693.00 CONN 18 13 up
113703.00 CONN 18 13 down
115196.00 CONN 19 15 up
115206.00 CONN 19 15 down
115236.00 CONN 19 12 up
115246.00 CONN 19 12 down
115251.00 CONN 0 12 up
115261.00 CONN 0 12 down
115276.00 CONN 19 15 up
115286.00 CONN 19 15 down
115316.00 CONN 19 18 up
115322.00 CONN 0 18 up
115326.00 CONN 19 13 down
115332.00 CONN 0 13 down
115558.00 CONN 19 16 up
115568.00 CONN 19 16 down
115598.00 CONN 19 1 up
115608.00 CONN 19 1 down
116070.00 CONN 10 11 up
116080.00 CONN 10 11 down
116667.00 CONN 0 17 up
116668.00 CONN 3 17 up
116677.00 CONN 0 17 down
116678.00 CONN 3 17 down
116718.00 CONN 19 11 up
116722.00 CONN 10 11 up
116728.00 CONN 19 17 down
116732.00 CONN 10 17 down
116757.00 CONN 10 17 up
116760.00 CONN 19 17 up
116767.00 CONN 10 11 down
116770.00 CONN 19 11 down
116792.00 CONN 10 17 up
116802.00 CONN 10 17 down
116827.00 CONN 10 17 up
116837.00 CONN 10 17 down
116862.00 CONN 10 17 up
116872.00 CONN 10 17 down
116897.00 CONN 10 17 up
116907.00 CONN 10 17 down
117113.00 CONN 19 17 up
117123.00 CONN 19 17 down
117185.00 CONN 19 11 up
117193.00 CONN 0 11 up
117195.00 CONN 19 17 down
117203.00 CONN 0 17 down
117220.00 CONN 19 17 up
117225.00 CONN 0 17 up
117230.00 CONN 19 11 down
117235.00 CONN 0 11 down
117256.00 CONN 19 17 up
117266.00 CONN 19 17 down
117296.00 CONN 0 17 up
117306.00 CONN 0 17 down
117388.00 CONN 13 11 up
117388.00 CONN 13 11 up
117396.00 CONN 0 11 up
117396.00 CONN 0 11 up
117398.00 CONN 13 17 down
117398.00 CONN 13 17 down
117406.00 CONN 0 11 down
117406.00 CONN 0 11 down
117445.00 CONN 0 3 up
117445.00 CONN 0 3 up
117455.00 CONN 0 5 down
117455.00 CONN 0 5 down
117463.00 CONN 19 17 up
117466.00 CONN 13 17 up
117473.00 CONN 19 12 down
117476.00 CONN 13 12 down
117518.00 CONN 0 17 up
117528.00 CONN 0 17 down
117716.00 CONN 19 17 up
117726.00 CONN 19 17 down
117786.00 CONN 19 17 up
117796.00 CONN 19 17 down
117932.00 CONN 19 17 up
117941.00 CONN 13 17 up
117941.00 CONN 13 11 up
117942.00 CONN 19 11 down
117951.00 CONN 13 17 down
117951.00 CONN 13 17 down
117955.00 CONN 3 11 up
117955.00 CONN 3 17 up
117965.00 CONN 3 11 down
117965.00 CONN 3 17 down
117965.00 CONN 19 17 up
117975.00 CONN 19 17 down
117987.00 CONN 3 17 up
117997.00 CONN 3 17 down
118006.00 CONN 19 17 up
118016.00 CONN 19 17 down
118045.00 CONN 19 16 up
118055.00 CONN 19 16 down
118085.00 CONN 19 17 up
118085.00 CONN 19 17 up
118089.00 CONN 13 11 up
118095.00 CONN 19 11 down
118095.00 CONN 19 17 down
118099.00 CONN 13 17 down
118128.00 CONN 19 11 up
118138.00 CONN 19 11 down
118234.00 CONN 19 11 up
118244.00 CONN 19 11 down
118360.00 CONN 19 11 up
118370.00 CONN 19 11 down
118465.00 CONN 19 12 up
118475.00 CONN 19 12 down
118501.00 CONN 19 17 up
118511.00 CONN 19 17 down
118518.00 CONN 3 11 up
118528.00 CONN 3 11 down
118625.00 CONN 13 3 up
118635.00 CONN 13 3 down
118658.00 CONN 3 17 up
118667.00 CONN 13 3 up
118668.00 CONN 3 17 down
118674.00 CONN 19 3 up
118677.00 CONN 13 11 down
118684.00 CONN 19 11 down
118693.00 CONN 3 17 up
118703.00 CONN 3 17 down
118746.00 CONN 3 11 up
118756.00 CONN 3 11 down
118778.00 CONN 19 17 up
118788.00 CONN 19 17 down
118827.00 CONN 3 11 up
118827.00 CONN 3 11 up
118837.00 CONN 3 17 down
118837.00 CONN 3 17 down
118858.00 CONN 3 17 up
118858.00 CONN 3 17 up
118868.00 CONN 3 12 down
118868.00 CONN 3 12 down
118930.00 CONN 19 12 up
118940.00 CONN 19 12 down
119044.00 CONN 19 15 up
119054.00 CONN 19 15 down
119211.00 CONN 19 12 up
119221.00 CONN 19 12 down
119251.00 CONN 19 1 up
119254.00 CONN 3 6 up
119261.00 CONN 19 1 down
119264.00 CONN 3 6 down
119291.00 CONN 19 15 up
119291.00 CONN 19 12 up
119301.00 CONN 19 15 down
119301.00 CONN 19 12 down
119333.00 CONN 19 5 up
119343.00 CONN 19 5 down
119399.00 CONN 3 5 up
119404.00 CONN 19 5 up
119409.00 CONN 3 1 down
