0	0.13114754098360656
1	0.516260162601626
2	0.4823848238482385
3	0.38979591836734695
4	0.31290322580645163
5	0.2791327913279133
6	0.2494172494172494
7	0.2225609756097561
8	0.0
9	0.19755102040816327
10	0.1824925816023739
11	0.0
12	0.15505335844318896
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.08951497860199714
23	0.0
24	0.0828693088765149
25	0.0
26	0.0
27	0.08270017533606078
28	0.08528664219147133
29	0.09118209118209118
30	0.0947479546054368
31	0.10104886160143259
32	0.09980188211986132
33	0.09932821497120921
34	0.09899836943862102
35	0.09800814848347669
36	0.09583608724388631
37	0.0
38	0.09132706374085685
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.07598164201937786
48	0.0
49	0.07319065512171213
50	0.0
51	0.0
52	0.0
53	0.07126645483431684
54	0.07095046854082998
55	0.07201285422144318
56	0.0727403156384505
57	0.07334273624823695
58	0.07284584431802414
59	0.07260816159410399
60	0.0719656283566058
61	0.0720982437607289
62	0.0725051975051975
63	0.07261782786885246
64	0.07317688619732526
65	0.07409249129786176
66	0.07368421052631578
67	0.0
68	0.0
69	0.0
70	0.07415523007726905
71	0.08870692596383487
72	0.09708520179372197
73	0.10517584605175846
74	0.1131601920558708
75	0.11726068698180252
76	0.11851615646258504
77	0.12174643157010916
78	0.12210024855012427
79	0.122098374066878
80	0.12183304734026446
81	0.12078931632449671
82	0.11996850703670899
83	0.0
84	0.0
85	0.0
86	0.11595834506051224
87	0.11579142698088699
88	0.11643898413862656
89	0.11585531683437585
90	0.11468794835007173
91	0.11362627607634265
92	0.0
93	0.11160365058670144
94	0.11224752900730554
95	0.12471288813270949
96	0.13002523128679563
97	0.13200166458593424
98	0.13180657385287092
99	0.1357370095440085
100	0.13516350423899878
101	0.13472
102	0.13354455445544555
103	0.13378844946641558
104	0.13279975134043048
105	0.13204496458269172
106	0.0
107	0.0
108	0.1285468293778543
109	0.12940827084416068
110	0.13055637327053282
111	0.1322048737779075
112	0.1331983512907658
113	0.13316600932233774
114	0.0
115	0.0
116	0.0
117	0.12988003605852577
118	0.13432733269204342
119	0.14085083174256885
120	0.14709860679020695
121	0.1533869885982562
122	0.15346732330626914
123	0.15228727968842828
124	0.1516143820813413
125	0.15129654903489959
126	0.15231403893257703
127	0.15229627734424972
128	0.1522014972719198
129	0.15205341395817587
130	0.1513219576223514
131	0.0
132	0.0
133	0.0
134	0.0
135	0.0
136	0.0
137	0.0
138	0.0
139	0.0
140	0.14136308175004358
141	0.14337641357027464
142	0.1502091810418935
143	0.15651678998292545
144	0.16362403210309162
145	0.16520763187429854
146	0.16468751742208843
147	0.1641749723145072
148	0.16322939008964418
149	0.16277799027375553
150	0.1618804625156072
151	0.0
152	0.0
153	0.0
154	0.0
155	0.0
156	0.1574494751684161
157	0.15669279078216639
158	0.15594059405940594
159	0.1553711387736284
160	0.0
161	0.0
162	0.0
163	0.0
164	0.0
165	0.15530770369639244
166	0.1593172119487909
167	0.16475749451620766
168	0.17086522623776765
169	0.1718990755007704
170	0.171518866117602
171	0.17280776920879748
172	0.17338824197671115
173	0.17287146420671154
174	0.17225887968552575
175	0.0
176	0.0
177	0.16950478645066275
178	0.0
179	0.0
180	0.16675719717544812
181	0.0
182	0.0
183	0.0
184	0.0
185	0.0
186	0.0
187	0.0
188	0.0
189	0.0
190	0.0
191	0.0
192	0.0
193	0.0
194	0.15648774746752975
195	0.15642645029068553
196	0.1566204917009859
197	0.15705181261380566
198	0.15683044355669043
199	0.15618594736410593
200	0.15572600057117214
201	0.0
202	0.0
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
209	0.0
210	0.0
211	0.0
212	0.0
213	0.0
214	0.0
215	0.0
216	0.0
217	0.0
218	0.0
219	0.14316064107342527
220	0.14340308696942713
221	0.14314732060420282
222	0.142962200323577
223	0.14237077170888857
224	0.0
225	0.0
226	0.0
227	0.14044236648084876
228	0.14005943217213848
229	0.14007629505508218
230	0.13960750913801057
231	0.0
232	0.0
233	0.13792378817595966
234	0.0
235	0.13999027845288523
236	0.14329668810067067
237	0.14553279394043725
238	0.14678961982791128
239	0.1482707999044075
240	0.1483307268647583
241	0.14836132177681474
242	0.14797329196735684
243	0.14752501847001143
244	0.14698601726098884
245	0.14642678660669664
246	0.0
247	0.0
248	0.14465760637072625
249	0.0
250	0.0
251	0.0
252	0.1423622353169721
253	0.0
254	0.0
255	0.0
256	0.0
257	0.0
258	0.0
259	0.13909099499196825
260	0.13951299108823897
261	0.1421159556180653
262	0.14314189610066028
263	0.14338018554717802
264	0.1431264680430214
265	0.14271638390245406
266	0.1422524843577475
267	0.1417267505804717
268	0.0
269	0.0
270	0.14031853486052767
271	0.0
272	0.0
273	0.13885068468576212
