0	0.20689655172413793
1	0.5344827586206896
2	0.5465116279069767
3	0.4434782608695652
4	0.36363636363636365
5	0.3081395348837209
6	0.2736318407960199
7	0.24782608695652175
8	0.0
9	0.2152777777777778
10	0.20189274447949526
11	0.0
12	0.0
13	0.1608910891089109
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.09880239520958084
23	0.0
24	0.09366391184573003
25	0.0
26	0.0
27	0.10591133004926108
28	0.12232779097387174
29	0.13318025258323765
30	0.14333333333333334
31	0.16163793103448276
32	0.17677824267782427
33	0.18375634517766498
34	0.1873767258382643
35	0.186960690316395
36	0.1875
37	0.0
38	0.18141592920353983
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.14820143884892087
48	0.0
49	0.14354727398205658
50	0.14150304671631686
51	0.0
52	0.0
53	0.14376996805111822
54	0.15756434400502198
55	0.15679012345679014
56	0.16130988477865374
57	0.16448152562574495
58	0.16412661195779601
59	0.0
60	0.1598639455782313
61	0.16517857142857142
62	0.17142857142857143
63	0.17189189189189188
64	0.17509313464608833
65	0.18081761006289307
66	0.18069179143004646
67	0.0
68	0.0
69	0.0
70	0.17747440273037543
71	0.20096153846153847
72	0.2110004741583689
73	0.2226379794200187
74	0.22530009233610343
75	0.22424794895168643
76	0.22571942446043167
77	0.22858411007545495
78	0.2283085013146363
79	0.22640692640692642
80	0.22583404619332764
81	0.22400676246830092
82	0.22171189979123174
83	0.21956252579446967
84	0.0
85	0.0
86	0.21434262948207172
87	0.21710007880220647
88	0.22360732372419168
89	0.22149460708782742
90	0.0
91	0.0
92	0.0
93	0.2126796903796535
94	0.2174388909157242
95	0.2332129963898917
96	0.23651304037156126
97	0.2376237623762376
98	0.23801190059502975
99	0.23743500866551126
100	0.23739279588336193
101	0.23607336956521738
102	0.23511604439959638
103	0.23417721518987342
104	0.23325635103926096
105	0.23137254901960785
106	0.0
107	0.0
108	0.22558065542475342
109	0.228003784295175
110	0.2334375
111	0.23777089783281732
112	0.2411782755446456
113	0.2396593673965937
114	0.0
115	0.0
116	0.0
117	0.2347928298560094
118	0.242353626565686
119	0.25353739532197517
120	0.2580922371813234
121	0.2624254473161034
122	0.26296505073280724
123	0.0
124	0.2592900721020521
125	0.2613480055020633
126	0.2600272851296044
127	0.2601515971846237
128	0.2586623690572119
129	0.2585977072780592
130	0.0
131	0.0
132	0.0
133	0.0
134	0.0
135	0.0
136	0.0
137	0.0
138	0.0
139	0.0
140	0.2411504424778761
141	0.24481327800829875
142	0.25357575757575757
143	0.26649012999518534
144	0.2718144872101363
145	0.273806696746616
146	0.27311320754716983
147	0.2719606465214336
148	0.27059097254536996
149	0.26923965796163624
150	0.0
151	0.0
152	0.0
153	0.0
154	0.0
155	0.0
156	0.2604281615537409
157	0.2594298245614035
158	0.2582824760244115
159	0.2568211346903421
160	0.0
161	0.0
162	0.0
163	0.0
164	0.0
165	0.2593906510851419
166	0.26390041493775934
167	0.27433993399339934
168	0.2811154398195612
169	0.2837342030167142
170	0.2834853090172239
171	0.2834407735697019
172	0.2839975966352894
173	0.283552369573875
174	0.28217821782178215
175	0.0
176	0.0
177	0.0
178	0.0
179	0.0
180	0.0
181	0.0
182	0.0
183	0.0
184	0.0
185	0.0
186	0.0
187	0.0
188	0.0
189	0.0
190	0.0
191	0.0
192	0.0
193	0.0
194	0.2564375776949032
195	0.25843490549372905
196	0.2597539543057997
197	0.26040573627142355
198	0.25996171915782146
199	0.0
200	0.25839793281653745
201	0.0
202	0.0
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
209	0.0
210	0.0
211	0.0
212	0.0
213	0.0
214	0.0
215	0.0
216	0.0
217	0.0
218	0.0
219	0.23792289535798583
220	0.23969920100266331
221	0.24017467248908297
222	0.2406832298136646
223	0.23972179289026274
224	0.0
225	0.0
226	0.0
227	0.23622286321542432
228	0.23685006045949214
229	0.23653325308456213
230	0.23599041054839676
231	0.0
232	0.0
233	0.23306713989943803
234	0.2321849234393404
235	0.23926110540976397
236	0.247007299270073
237	0.24814653292629743
238	0.2485883885912842
239	0.2498198068329249
240	0.24906689635371806
241	0.24874910650464618
242	0.0
243	0.2468803176403857
244	0.0
245	0.2449725776965265
246	0.0
247	0.0
248	0.0
249	0.0
250	0.0
251	0.0
252	0.23831009023789992
253	0.0
254	0.0
255	0.0
256	0.0
257	0.0
258	0.0
259	0.23322683706070288
260	0.23534871386900028
261	0.24065513142253336
262	0.24233653466649124
263	0.2416775884665793
264	0.2422976501305483
265	0.0
266	0.24063755345341453
267	0.0
268	0.0
269	0.0
270	0.23723186925434117
271	0.0
272	0.0
273	0.23509348155634158
